"('mid',)","('ordering',)","('title',)","('region',)","('language',)","('types',)","('attributes',)","('isOriginalTitle',)"
tt0029583,65,Белоснежка и семь гномов,RU,,imdbDisplay,,0
tt0029583,66,Blanche Neige et les sept nains,BE,fr,,,0
tt0029583,67,Snövit och de sju dvärgarna,FI,sv,imdbDisplay,,0
tt0029583,68,Snehulienka a sedem trpaslíkov,CSHH,sk,,,0
tt0029583,69,Снежана и седам патуљака,RS,,imdbDisplay,,0
tt0029583,6,Sneeuwwitje en de zeven dwergen,NL,,imdbDisplay,,0
tt0029583,70,Mjallhvít,IS,,,,0
tt0029583,71,Blancanieves y los siete enanitos,UY,,,dubbed version,0
tt0029583,72,Borëbardha dhe shtatë xhuxhat,AL,,imdbDisplay,,0
tt0029583,73,Pamuk Prenses ve Yedi Cüce,TR,tr,imdbDisplay,,0
tt0029583,74,Blanca Neus i els set nans,ES,ca,alternative,,0
tt0029583,75,Branca de Neve e os Sete Anões,BR,,imdbDisplay,,0
tt0029583,76,Snezana i sedam patuljaka,XYU,sr,imdbDisplay,,0
tt0029583,77,I Hionati kai oi 7 nanoi,GR,,,transliterated title,0
tt0029583,78,Білосніжка та семеро гномів,UA,,imdbDisplay,,0
tt0029583,79,Snow White and the Seven Dwarves,XWW,en,,alternative spelling,0
tt0029583,7,Blancanieves y los sietes enanos,PR,,imdbDisplay,,0
tt0029583,80,Sno Oyit Te cevan tvarhptsaic,IN,ta,alternative,,0
tt0029583,8,Biancaneve e i sette nani,IT,,,,0
tt0029583,9,Schneewittchen und die sieben Zwerge,XWG,,,,0
tt0031381,10,Gejaagd door de wind,BE,qbn,imdbDisplay,,0
tt0031381,11,Rüzgâr gibi geçti,TR,tr,imdbDisplay,,0
tt0031381,12,Odviate vetrom,SK,,imdbDisplay,,0
tt0031381,13,Унесённые ветром,RU,,imdbDisplay,,0
tt0031381,14,Bar Bad Rafte,IR,fa,imdbDisplay,,0
tt0031381,15,...E o Vento Levou,BR,,imdbDisplay,,0
tt0031381,16,Shamollarda qolgan hislarim,UZ,,imdbDisplay,,0
tt0031381,17,Tatt av vinden,NO,,imdbDisplay,,0
tt0031381,18,風と共に去りぬ,JP,ja,imdbDisplay,,0
tt0031381,19,Gone with the Wind in 3D,US,,,3-D version,0
tt0031381,1,亂世佳人,TW,,imdbDisplay,,0
tt0031381,20,Gone with the Wind,US,,imdbDisplay,,0
tt0031381,21,Autant en emporte le vent,FR,,imdbDisplay,,0
tt0031381,22,Gone with the Wind,PH,en,,reissue title,0
tt0031381,23,乱世佳人,CN,cmn,imdbDisplay,,0
tt0031381,24,Lo que el viento se llevó,PE,,imdbDisplay,,0
tt0031381,25,Όσα παίρνει ο άνεμος,GR,,imdbDisplay,,0
tt0031381,26,Vėjo nublokšti,LT,,imdbDisplay,,0
tt0031381,27,Lo que el viento se llevó,MX,,imdbDisplay,,0
tt0031381,28,Osa pairnei o anemos,GR,,,transliterated title,0
tt0031381,29,Vom Winde verweht,DE,,imdbDisplay,,0
tt0031381,2,Віднесені вітром,UA,,imdbDisplay,,0
tt0031381,30,Przeminęło z wiatrem,PL,,imdbDisplay,,0
tt0031381,31,Lo que el viento se llevó,VE,,imdbDisplay,,0
tt0031381,32,Lo que el viento se llevó,PA,,imdbDisplay,,0
tt0031381,33,Autant en emporte le vent,CM,fr,,complete title,0
tt0031381,34,Gone with the Wind,CA,en,imdbDisplay,,0
tt0031381,35,Jih proti Severu,CSHH,cs,imdbDisplay,,0
tt0031381,36,Gejaagd door de wind,NL,,imdbDisplay,,0
tt0031381,37,Pe aripile vântului,RO,,imdbDisplay,,0
tt0031381,38,Borte med blæsten,DK,,imdbDisplay,,0
tt0031381,39,Borta med vinden,FI,sv,imdbDisplay,,0
tt0031381,3,Vom Winde verweht,XWG,,imdbDisplay,,0
tt0031381,40,Прохујало са вихором,RS,,imdbDisplay,,0
tt0031381,41,Cuốn Theo Chiều Gió,VN,,imdbDisplay,,0
tt0031381,42,Gone with the Wind,GB,,imdbDisplay,,0
tt0031381,43,E Tudo o Vento Levou,PT,,imdbDisplay,,0
tt0031381,44,Foise co vento,ES,gl,imdbDisplay,,0
tt0031381,45,Borta med vinden,SE,,imdbDisplay,,0
tt0031381,46,Autant en emporte le vent,CA,fr,imdbDisplay,,0
tt0031381,47,Унесенные ветром,SUHH,ru,imdbDisplay,,0
tt0031381,48,Lo que el viento se llevó,CO,,imdbDisplay,,0
tt0031381,49,Gone with the Wind,IN,en,imdbDisplay,,0
tt0031381,4,Lo que el viento se llevó,CL,,imdbDisplay,,0
tt0031381,50,V vrtincu,SI,,imdbDisplay,,0
tt0031381,51,Lo que el viento se llevó,ES,,imdbDisplay,,0
tt0031381,52,Zameo ih vjetar,HR,,imdbDisplay,,0
tt0031381,53,Zahab-a ma'a alreeh,EG,ar,imdbDisplay,,0
tt0031381,54,Lo que el viento se llevó,UY,,imdbDisplay,,0
tt0031381,55,Odviate vetrom,CSHH,sk,imdbDisplay,,0
tt0031381,56,Gone with the Wind,ID,en,imdbDisplay,,0
tt0031381,57,Gone with the Wind,AE,,imdbDisplay,,0
tt0031381,58,Kaze to tomo ni sarinu,JP,,imdbDisplay,,0
tt0031381,59,Gone with the Wind in 3-D,US,,,3-D version,0
tt0031381,5,Прохујало са вихором,XYU,sr,imdbDisplay,,0
tt0031381,60,Tuulest viidud,EE,,imdbDisplay,,0
tt0031381,61,Tuulen viemää,FI,,imdbDisplay,,0
tt0031381,62,Gone with the Wind: The IMAX Experience,US,,,IMAX version,0
tt0031381,63,Gone with the Wind,IN,hi,imdbDisplay,,0
tt0031381,64,Gone with the Wind,AU,,imdbDisplay,,0
tt0031381,65,Отнесени от вихъра,BG,bg,imdbDisplay,,0
tt0031381,66,Jih proti Severu,CZ,,imdbDisplay,,0
tt0031381,67,Elfújta a szél,HU,,imdbDisplay,,0
tt0031381,68,Gone with the Wind,,,original,,1
tt0031381,69,Via col vento,IT,,imdbDisplay,,0
tt0031381,6,Vom Winde verweht,AT,,imdbDisplay,,0
tt0031381,70,Lo que el viento se llevó,AR,,imdbDisplay,,0
tt0031381,7,Autant en emporte le vent,BE,fr,imdbDisplay,,0
tt0031381,8,Allò que el vent s'endugué,ES,ca,imdbDisplay,,0
tt0031381,9,亂世佳人,HK,yue,imdbDisplay,,0
tt0031679,10,Mr. Smith va a Washington,IT,,imdbDisplay,,0
tt0031679,11,"Αμερική, η χώρα της ελευθερίας",GR,,imdbDisplay,,0
tt0031679,12,Agha-ye smit be washangton miravad,IR,fa,imdbDisplay,,0
tt0031679,13,Sumisu miyako e yuku,JP,,,,0
tt0031679,14,Mr. Smith Washingtonba megy,HU,,tv,,0
tt0031679,15,Gospod Smith gre v Washington,SI,,imdbDisplay,,0
tt0031679,16,華府風雲,TW,,imdbDisplay,,0
tt0031679,17,Mr. Smith Goes to Washington,CA,en,imdbDisplay,,0
tt0031679,18,Peço a Palavra,PT,,imdbDisplay,,0
tt0031679,19,Becsületből elégtelen,HU,,imdbDisplay,,0
tt0031679,1,Domnul Smith merge la Washington,RO,,imdbDisplay,,0
tt0031679,20,Mr. Smith au sénat,FR,,imdbDisplay,,0
tt0031679,21,Mr. Smith i Washington,SE,,,,0
tt0031679,22,Caballero sin espada,ES,,imdbDisplay,,0
tt0031679,23,Mr. Smith lähtee Washingtoniin,FI,,imdbDisplay,,0
tt0031679,24,Mr. Smith Goes to Washington,US,,imdbDisplay,,0
tt0031679,25,A Mulher Faz o Homem,BR,,imdbDisplay,,0
tt0031679,26,Monsieur Smith au sénat,FR,,,,0
tt0031679,27,Господин Смит иде у Вашингтон,RS,,imdbDisplay,,0
tt0031679,28,Mr. Smith Goes to Washington,SG,en,imdbDisplay,,0
tt0031679,29,Mr. Smith Goes to Washington,AU,,imdbDisplay,,0
tt0031679,2,Mr. Smith Washington'a Gidiyor,TR,tr,imdbDisplay,,0
tt0031679,30,Mr. Smith geht nach Washington,DE,,imdbDisplay,,0
tt0031679,31,Frank Capra's Mr. Smith Goes to Washington,US,,,complete title,0
tt0031679,32,"Ameriki, i hora tis eleftherias",GR,,,transliterated title,0
tt0031679,33,Мистер Смит едет в Вашингтон,RU,,imdbDisplay,,0
tt0031679,34,Mr. Smith Goes to Washington,,,original,,1
tt0031679,35,Gospodin Smith ide u Washington,HR,,imdbDisplay,,0
tt0031679,36,Mr. Smith kommer til Washington,DK,,imdbDisplay,,0
tt0031679,37,Мистер Смит едет в Вашингтон,SUHH,ru,imdbDisplay,,0
tt0031679,38,Caballero sin espada,MX,,imdbDisplay,,0
tt0031679,39,Caballero sin espada,AR,,working,,0
tt0031679,3,Pan Smith přichází,CZ,,imdbDisplay,,0
tt0031679,40,Містер Сміт їде до Вашингтона,UA,,imdbDisplay,,0
tt0031679,41,スミス都へ行く,JP,ja,imdbDisplay,,0
tt0031679,42,Shimisi xiansheng dao huashengdun,CN,cmn,,alternative spelling,0
tt0031679,43,Ponas Smitas vyksta į Vašingtoną,LT,,imdbDisplay,,0
tt0031679,44,Caballero sin espada,PE,,imdbDisplay,,0
tt0031679,45,Mr. Smith kommer til Washington,NO,,imdbDisplay,,0
tt0031679,46,Mr. Smith Goes to Washington,GB,,imdbDisplay,,0
tt0031679,47,Г-н Смит отива във Вашингтон,BG,bg,imdbDisplay,,0
tt0031679,4,Alseyed smith yazhab ela washanton,EG,ar,imdbDisplay,,0
tt0031679,5,Mister Smith v senatu,SI,,imdbDisplay,,0
tt0031679,6,史密斯先生到华盛顿,CN,cmn,imdbDisplay,,0
tt0031679,7,Monsieur Smith au sénat,CA,fr,imdbDisplay,,0
tt0031679,8,Pan Smith jedzie do Waszyngtonu,PL,,imdbDisplay,,0
tt0031679,9,Mr. Smith geht nach Washington,XWG,,imdbDisplay,,0
tt0032138,10,Der Zauberer von Oz,XWG,,imdbDisplay,,0
tt0032138,11,Der Zauberer von Oz,DE,,imdbDisplay,,0
tt0032138,12,"Óz, a csodák csodája",HU,,imdbDisplay,,0
tt0032138,13,绿野仙踪,CN,cmn,imdbDisplay,,0
tt0032138,14,Trollkarlen från Oz,SE,,imdbDisplay,,0
tt0032138,15,The Wizard of Oz,IN,en,imdbDisplay,,0
tt0032138,16,El mago de Oz,AR,,imdbDisplay,,0
tt0032138,17,Чаробњак из Оза,RS,,imdbDisplay,,0
tt0032138,18,Czarnoksiężnik z Oz,PL,,imdbDisplay,,0
tt0032138,19,The Wizard of Oz,US,,imdbDisplay,,0
tt0032138,1,Ha-Kossem M'Eretz Ootz,IL,he,,,0
tt0032138,20,Der Zauberer von Oz,DDDE,,,complete title,0
tt0032138,21,Ο μάγος του Οζ,GR,,imdbDisplay,,0
tt0032138,22,Carodej ze zeme Oz,CSHH,cs,imdbDisplay,,0
tt0032138,23,Čarovnik iz Oza,XYU,sl,imdbDisplay,,0
tt0032138,24,Billur Köşk,TR,tr,imdbDisplay,,0
tt0032138,25,Čarovnik iz Oza,SI,,imdbDisplay,,0
tt0032138,26,Магьосникът от Оз,BG,bg,imdbDisplay,,0
tt0032138,27,El mago de Oz,CO,,imdbDisplay,,0
tt0032138,28,Ozu no mahôtsukai,JP,,imdbDisplay,,0
tt0032138,29,El mago de Oz,ES,,imdbDisplay,,0
tt0032138,2,El mago de Oz,UY,,imdbDisplay,,0
tt0032138,30,Der Hexer von Oz,AT,,imdbDisplay,,0
tt0032138,31,O Mágico de Oz,BR,,imdbDisplay,,0
tt0032138,32,Saher-a oz,EG,ar,imdbDisplay,,0
tt0032138,33,Čarobnjak iz Oza,XYU,sr,imdbDisplay,,0
tt0032138,34,Ihmemaa Oz,FI,,imdbDisplay,,0
tt0032138,35,Phù Thủy Xứ Oz,VN,,imdbDisplay,,0
tt0032138,36,Čaroděj ze země Oz,CZ,,imdbDisplay,,0
tt0032138,37,Oz Büyücüsü,TR,tr,alternative,,0
tt0032138,38,Čarobnjak iz Oza,XYU,hr,imdbDisplay,,0
tt0032138,39,Le magicien d'Oz,CA,fr,imdbDisplay,,0
tt0032138,3,Čarodejník z krajiny Oz,CSHH,sk,imdbDisplay,,0
tt0032138,40,Il mago di Oz,IT,,imdbDisplay,,0
tt0032138,41,El mago de Oz,PE,,imdbDisplay,,0
tt0032138,42,Čarobnjak iz Oza,HR,,imdbDisplay,,0
tt0032138,43,Das zauberhafte Land,AT,,alternative,,0
tt0032138,44,Волшебник страны Оз,SUHH,ru,imdbDisplay,,0
tt0032138,45,El Mago de Oz,CL,,imdbDisplay,,0
tt0032138,46,Vrăjitorul din Oz,RO,,imdbDisplay,,0
tt0032138,47,Das zauberhafte Land,DE,,alternative,,0
tt0032138,48,El mago de Oz,MX,,imdbDisplay,,0
tt0032138,49,Чарівник країни Оз,UA,,imdbDisplay,,0
tt0032138,4,綠野仙蹤,HK,yue,imdbDisplay,,0
tt0032138,50,Galdrakarlinn í Oz,IS,,imdbDisplay,,0
tt0032138,51,Le magicien d'Oz,FR,,imdbDisplay,,0
tt0032138,52,Võlur Oz,EE,,imdbDisplay,,0
tt0032138,53,El màgic d'Oz,ES,ca,imdbDisplay,,0
tt0032138,54,Ozo šalies burtininkas,LT,,imdbDisplay,,0
tt0032138,55,O Feiticeiro de Oz,PT,,imdbDisplay,,0
tt0032138,56,The Wizard of Oz,AE,,imdbDisplay,,0
tt0032138,57,The Wizard of Oz,ID,en,imdbDisplay,,0
tt0032138,58,Trollmannen fra Oz,NO,,imdbDisplay,,0
tt0032138,59,Troldmanden fra Oz,DK,,imdbDisplay,,0
tt0032138,5,The Wizard of Oz,GB,,imdbDisplay,,0
tt0032138,60,Das zauberhafte Land,DDDE,,alternative,,0
tt0032138,61,The Wizard of Oz,IN,hi,imdbDisplay,,0
tt0032138,62,Jadugar-e shahr-e oz,IR,fa,imdbDisplay,,0
tt0032138,63,The Wizard of Oz,,,original,,1
tt0032138,64,The Wizard of Oz,AU,,imdbDisplay,,0
tt0032138,65,オズの魔法使,JP,ja,imdbDisplay,,0
tt0032138,66,Das zauberhafte Land,XWG,,alternative,,0
tt0032138,6,Волшебник страны Оз,RU,,imdbDisplay,,0
tt0032138,7,Trollkarlen från Oz,FI,sv,imdbDisplay,,0
tt0032138,8,The Wizard of Oz,CA,en,imdbDisplay,,0
tt0032138,9,綠野仙蹤,TW,,imdbDisplay,,0
tt0032553,10,The Great Dictator,AU,,imdbDisplay,,0
tt0032553,11,Veliki diktator,HR,,imdbDisplay,,0
tt0032553,12,Diktatoren,DK,,imdbDisplay,,0
tt0032553,13,Diktatoren,NO,,imdbDisplay,,0
tt0032553,14,O Grande Ditador,PT,,imdbDisplay,,0
tt0032553,15,Der große Diktator,DE,,,,0
tt0032553,16,De dictator,NL,,imdbDisplay,,0
tt0032553,17,The Great Dictator,AE,,imdbDisplay,,0
tt0032553,18,O Grande Ditador,BR,,imdbDisplay,,0
tt0032553,19,Le Dictateur,FR,,imdbDisplay,,0
tt0032553,1,Diktaattori,FI,,,,0
tt0032553,20,Dictatorul,RO,,imdbDisplay,,0
tt0032553,21,Diktátor,CSHH,cs,imdbDisplay,,0
tt0032553,22,El gran dictador,AR,,,,0
tt0032553,23,Le dictateur,BE,fr,,,0
tt0032553,24,The Great Dictator,GB,,imdbDisplay,,0
tt0032553,25,Diktátor,CZ,,imdbDisplay,,0
tt0032553,26,Великий диктатор,RU,,imdbDisplay,,0
tt0032553,27,Nhà Độc Tài Vĩ Đại,VN,,imdbDisplay,,0
tt0032553,28,Suur diktaator,EE,,imdbDisplay,,0
tt0032553,29,Ο δικτάτωρ,GR,,imdbDisplay,,0
tt0032553,2,大独裁者,CN,cmn,imdbDisplay,,0
tt0032553,30,The Dictator,US,,working,,0
tt0032553,31,O Ditador,PT,,,premiere title,0
tt0032553,32,The Great Dictator,IN,en,imdbDisplay,,0
tt0032553,33,Veliki diktator,SI,,imdbDisplay,,0
tt0032553,34,Dokusaisha,JP,,,,0
tt0032553,35,Il grande dittatore,IT,,imdbDisplay,,0
tt0032553,36,Şarlo Diktatör,TR,tr,imdbDisplay,,0
tt0032553,37,Ha-Dictator Ha-Gadol,IL,he,,,0
tt0032553,38,El gran dictador,ES,,imdbDisplay,,0
tt0032553,39,The Great Dictator,US,,imdbDisplay,,0
tt0032553,3,The Great Dictator,,,original,,1
tt0032553,40,Diktátor,CSHH,sk,imdbDisplay,,0
tt0032553,41,Dictator-e bozorg,IR,fa,imdbDisplay,,0
tt0032553,42,Великий диктатор,UA,,imdbDisplay,,0
tt0032553,43,A diktátor,HU,,,,0
tt0032553,44,The Great Dictator,CA,en,imdbDisplay,,0
tt0032553,45,De diktator,BE,qbn,,,0
tt0032553,46,The Great Dictator,IE,en,,new title,0
tt0032553,47,チャップリンの独裁者,JP,ja,imdbDisplay,,0
tt0032553,48,El gran dictador,CO,,,,0
tt0032553,49,Didysis diktatorius,LT,,,new title,0
tt0032553,4,Велики диктатор,XYU,sr,imdbDisplay,,0
tt0032553,50,Велики диктатор,RS,,imdbDisplay,,0
tt0032553,51,大獨裁者,TW,,imdbDisplay,,0
tt0032553,52,The Great Dictator,IN,hi,imdbDisplay,,0
tt0032553,53,Il dittatore,IT,,,premiere title,0
tt0032553,54,El gran dictador,MX,,,,0
tt0032553,55,O megalos diktator,GR,,,reissue title,0
tt0032553,56,Diktátor,SK,,imdbDisplay,,0
tt0032553,57,El Gran Dictador,VE,,,alternative transliteration,0
tt0032553,58,El gran dictador,PE,,imdbDisplay,,0
tt0032553,59,El gran dictador,CL,,,,0
tt0032553,5,Diktatorn,SE,,,,0
tt0032553,60,Le dictateur,CA,fr,,,0
tt0032553,6,Dyktator,PL,,,,0
tt0032553,7,El gran dictador,UY,,,,0
tt0032553,8,Великият диктатор,BG,bg,imdbDisplay,,0
tt0032553,9,Den store diktator,DK,,,,0
tt0032910,10,Pinocchio,FI,sv,imdbDisplay,,0
tt0032910,11,Pinocchio,IN,hi,imdbDisplay,,0
tt0032910,12,Pinocho,XWW,es,,,0
tt0032910,13,Pinokio,ID,id,imdbDisplay,,0
tt0032910,14,Pinokkio,FI,,,,0
tt0032910,15,Pinokio,JP,,,,0
tt0032910,16,Πινόκιο,GR,,imdbDisplay,,0
tt0032910,17,Pinokis,LT,,imdbDisplay,,0
tt0032910,18,Піноккіо,UA,,imdbDisplay,,0
tt0032910,19,Die Abenteuer des Pinocchio,AT,,,,0
tt0032910,1,Pinocchio,CA,fr,imdbDisplay,,0
tt0032910,20,Pinocho,AR,,,,0
tt0032910,21,Pinocchio,FR,,imdbDisplay,,0
tt0032910,22,Pinocchio,IT,,imdbDisplay,,0
tt0032910,23,Pinocchio,AT,,,reissue title,0
tt0032910,24,Pinocchio,BR,,imdbDisplay,,0
tt0032910,25,Pinocchio,US,,imdbDisplay,,0
tt0032910,26,Pinóquio,BR,,imdbDisplay,,0
tt0032910,27,Pinocchio,SG,en,imdbDisplay,,0
tt0032910,28,Pinocchio,FI,,,,0
tt0032910,29,Pinocchio,DE,,,,0
tt0032910,2,Pinocchio,,,original,,1
tt0032910,30,Пиноккио,RU,,imdbDisplay,,0
tt0032910,31,Пинокио,BG,bg,imdbDisplay,,0
tt0032910,32,Pinocchio,HU,,imdbDisplay,,0
tt0032910,33,Pinocchio,IN,en,imdbDisplay,,0
tt0032910,34,Pinokkio,NL,nl,imdbDisplay,,0
tt0032910,35,Pinokio,HR,,imdbDisplay,,0
tt0032910,36,Pinocho,UY,,,dubbed version,0
tt0032910,37,Pinocchio,XWG,,imdbDisplay,,0
tt0032910,38,La merveilleuse aventure de Pinocchio,FR,,,promotional title,0
tt0032910,39,Pinocchio,GB,,imdbDisplay,,0
tt0032910,3,Pinocchio,NO,,imdbDisplay,,0
tt0032910,40,Pinocchio,CA,en,imdbDisplay,,0
tt0032910,41,ピノキオ（1940）,JP,ja,imdbDisplay,,0
tt0032910,42,Pinocho,PE,,,,0
tt0032910,43,Pinokio,PL,,,,0
tt0032910,44,"Pinocchio, das hölzerne Bengele",XWG,,alternative,,0
tt0032910,45,Cậu Bé Người Gỗ,VN,,imdbDisplay,,0
tt0032910,46,Pinocchio,GR,,,transliterated title,0
tt0032910,47,Pinocho,MX,,imdbDisplay,,0
tt0032910,48,Pinocchio,SE,,imdbDisplay,,0
tt0032910,49,Pinóquio,PT,,,,0
tt0032910,4,木偶奇遇記,TW,,imdbDisplay,,0
tt0032910,50,Пинокио,RS,,imdbDisplay,,0
tt0032910,51,Pinocchio,RO,,imdbDisplay,,0
tt0032910,52,Pinocchio,CZ,,imdbDisplay,,0
tt0032910,5,Pinocchio,DK,,imdbDisplay,,0
tt0032910,6,Pinocho,ES,,imdbDisplay,,0
tt0032910,7,Pinokkió,HU,,imdbDisplay,,0
tt0032910,8,Walt Disney's Pinocchio,XWG,,,long title,0
tt0032910,9,Pinocchio,AU,,imdbDisplay,,0
tt0032976,10,Rebecca,SE,,,,0
tt0032976,11,Manderly,DE,,alternative,,0
tt0032976,12,Ρεβέκκα,GR,,imdbDisplay,,0
tt0032976,13,Rebecca,GB,,imdbDisplay,,0
tt0032976,14,Ребека,BG,bg,imdbDisplay,,0
tt0032976,15,Rebeka,PL,,,,0
tt0032976,16,Rebecca - La prima moglie,IT,,imdbDisplay,,0
tt0032976,17,Rebecca - The First Wife,IT,,,literal English title,0
tt0032976,18,Ребека,RS,,imdbDisplay,,0
tt0032976,19,Rebecca,CA,fr,imdbDisplay,,0
tt0032976,1,Rebecca,CA,en,imdbDisplay,,0
tt0032976,20,Rebeca,MX,,alternative,,0
tt0032976,21,Rebecca,PT,,,,0
tt0032976,22,Rebecca,DK,,,,0
tt0032976,23,レベッカ,JP,ja,imdbDisplay,,0
tt0032976,24,Ребекка,SUHH,ru,imdbDisplay,,0
tt0032976,25,Rebekka,IS,,,,0
tt0032976,26,Rebecca,HU,,alternative,,0
tt0032976,27,Rebecca,IN,en,imdbDisplay,,0
tt0032976,28,Rebecca,,,original,,1
tt0032976,29,"Rebeca, una mujer inolvidable",MX,,imdbDisplay,,0
tt0032976,2,Ребекка,UA,,imdbDisplay,,0
tt0032976,30,Rebecca,JP,en,,,0
tt0032976,31,Ребекка,RU,,imdbDisplay,,0
tt0032976,32,"Rebeca, una mujer inolvidable",AR,,,,0
tt0032976,33,Rebecca,AU,,imdbDisplay,,0
tt0032976,34,蝴蝶梦,CN,cmn,imdbDisplay,,0
tt0032976,35,A Manderley-ház asszonya,HU,,imdbDisplay,,0
tt0032976,36,Revekka,GR,,,transliterated title,0
tt0032976,37,Rebecca,RO,,imdbDisplay,,0
tt0032976,38,Rebeka,TR,tr,imdbDisplay,,0
tt0032976,39,Rebecca,SG,en,imdbDisplay,,0
tt0032976,3,Rebeka,LT,,imdbDisplay,,0
tt0032976,40,Rebecca,US,,imdbDisplay,,0
tt0032976,41,Rebecca,DE,,,,0
tt0032976,42,Rebecca,NO,,imdbDisplay,,0
tt0032976,43,Rebecca,BE,,,,0
tt0032976,44,Rebekka,FI,,,,0
tt0032976,45,Rebeca,ES,,imdbDisplay,,0
tt0032976,4,Rebecca,FR,,,,0
tt0032976,5,蝴蝶夢,TW,,imdbDisplay,,0
tt0032976,6,Rebecca,AT,,,,0
tt0032976,7,Mrtvá a živá,CZ,,imdbDisplay,,0
tt0032976,8,Rebeka,SI,,imdbDisplay,,0
tt0032976,9,"Rebecca, a Mulher Inesquecível",BR,,imdbDisplay,,0
tt0033467,10,Citizen Kane,DK,,imdbDisplay,,0
tt0033467,11,Ciudadano Kane,MX,,,DVD box title,0
tt0033467,12,Гражданин Кейн,SUHH,ru,imdbDisplay,,0
tt0033467,13,Ciudadano Kane,CL,,imdbDisplay,,0
tt0033467,14,El ciudadano,UY,,imdbDisplay,,0
tt0033467,15,Citizen Kane,SG,en,imdbDisplay,,0
tt0033467,16,Ha-Ezrah Kane,IL,he,,,0
tt0033467,17,Politis Kane,GR,,,reissue title,0
tt0033467,18,Citizen Kane,NZ,en,imdbDisplay,,0
tt0033467,19,Den store mand,DK,,,theatrical title,0
tt0033467,1,Citizen Kane,,,original,,1
tt0033467,20,Državljan Kane,SI,,imdbDisplay,,0
tt0033467,21,Гражданин Кейн,RU,,imdbDisplay,,0
tt0033467,22,Citizen Kane,FR,,imdbDisplay,,0
tt0033467,23,Građanin Kane,HR,,imdbDisplay,,0
tt0033467,24,El ciudadano,AR,,imdbDisplay,,0
tt0033467,25,公民凯恩,CN,cmn,imdbDisplay,,0
tt0033467,26,Občan Kane,CZ,,imdbDisplay,,0
tt0033467,27,Гражданинът Кейн,BG,bg,imdbDisplay,,0
tt0033467,28,Citizen Kane,IE,en,imdbDisplay,,0
tt0033467,29,Citoyen Kane,BE,fr,imdbDisplay,,0
tt0033467,2,O politis Kane,GR,,,transliterated title,0
tt0033467,30,Citizen Kane,CA,en,imdbDisplay,,0
tt0033467,31,"John Citizen, U.S.A.",US,,working,,0
tt0033467,32,Almovaten Kane,EG,ar,imdbDisplay,,0
tt0033467,33,Občan Kane,CSHH,cs,imdbDisplay,,0
tt0033467,34,Ciutadà Kane,ES,ca,,,0
tt0033467,35,Cetățeanul Kane,RO,,imdbDisplay,,0
tt0033467,36,Shimin Kein,JP,,,,0
tt0033467,37,En sensation,SE,,imdbDisplay,,0
tt0033467,38,Citizen Kane,AU,,imdbDisplay,,0
tt0033467,39,Citizen Kane,IN,hi,imdbDisplay,,0
tt0033467,3,Citizen Kane,ZA,en,imdbDisplay,,0
tt0033467,40,Građanin Kane,XYU,hr,imdbDisplay,,0
tt0033467,41,Citizen Kane,IN,en,imdbDisplay,,0
tt0033467,42,Грађанин Кејн,RS,,imdbDisplay,,0
tt0033467,43,Državljan Kane,XYU,sl,imdbDisplay,,0
tt0033467,44,Citizen Kane,DE,,imdbDisplay,,0
tt0033467,45,Citizen Kane,PH,en,imdbDisplay,,0
tt0033467,46,Citizen Kane,FI,,imdbDisplay,,0
tt0033467,47,Ο πολίτης Κέιν,GR,,imdbDisplay,,0
tt0033467,48,Ciudadano Kane,XWW,es,imdbDisplay,,0
tt0033467,49,Công Dân Kane,VN,,imdbDisplay,,0
tt0033467,4,시민 케인,KR,,imdbDisplay,,0
tt0033467,50,Hamshahri Kane,IR,fa,imdbDisplay,,0
tt0033467,51,Citizen Kane - En sensation,SE,,alternative,,0
tt0033467,52,Ciudadano Kane,ES,,imdbDisplay,,0
tt0033467,53,El ciudadano Kane,MX,,imdbDisplay,,0
tt0033467,54,Citizen Kane - sensaatioiden mies,FI,,alternative,,0
tt0033467,55,Citizen Kane,US,,imdbDisplay,,0
tt0033467,56,Citizen Kane,AT,,imdbDisplay,,0
tt0033467,57,Громадянин Кейн,UA,,imdbDisplay,,0
tt0033467,58,Burger Kane,BE,qbn,imdbDisplay,,0
tt0033467,59,市民ケーン,JP,ja,imdbDisplay,,0
tt0033467,5,Pilietis Keinas,LT,,,new title,0
tt0033467,60,Građanin Kejn,XYU,sr,imdbDisplay,,0
tt0033467,61,Cidadão Kane,BR,,imdbDisplay,,0
tt0033467,62,Kansalainen Kane,FI,,tv,,0
tt0033467,63,Občan Kane,SK,,imdbDisplay,,0
tt0033467,64,American,US,,working,,0
tt0033467,65,大國民,TW,,imdbDisplay,,0
tt0033467,66,El ciudadano,VE,,imdbDisplay,,0
tt0033467,67,Quarto potere,IT,,imdbDisplay,,0
tt0033467,68,Citizen Kane,GB,,imdbDisplay,,0
tt0033467,69,Aranypolgár,HU,,imdbDisplay,,0
tt0033467,6,O Mundo a Seus Pés,PT,,imdbDisplay,,0
tt0033467,70,Citizen Kane,NL,,imdbDisplay,,0
tt0033467,71,Citizen Kane - Kansalainen Kane,FI,,,DVD box title,0
tt0033467,72,Yurttaş Kane,TR,tr,imdbDisplay,,0
tt0033467,73,Obywatel Kane,PL,,imdbDisplay,,0
tt0033467,74,Ciudadano Kane,US,es,,,0
