"('mid',)","('pid',)"
tt0014605,nm0454771
tt0014606,nm0115218
tt0014607,nm0422135
tt0014611,nm0628345
tt0014611,nm0853130
tt0014619,nm0515979
tt0014624,nm0000122
tt0014636,nm0245385
tt0014646,nm0698839
tt0014656,nm0000370
tt0014659,nm0000370
tt0014660,nm0000370
tt0014662,nm0000370
tt0014663,nm0000370
tt0014664,nm0000370
tt0014665,nm0000370
tt0014667,nm0250034
tt0014672,nm0000428
tt0014694,nm0614225
tt0014694,nm0529568
tt0014702,nm0064600
tt0014721,nm0515979
tt0014760,nm0166836
tt0014763,nm0281502
tt0014763,nm0281487
tt0014770,nm0600580
tt0014826,nm0653253
tt0014854,nm0624714
tt0014854,nm0681933
tt0014869,nm0731910
tt0014872,nm0163229
tt0014874,nm0782682
tt0014886,nm0208418
tt0014898,nm0719756
tt0014900,nm0003638
tt0014903,nm0428059
tt0014903,nm0842257
tt0014925,nm0523932
tt0014945,nm0853130
tt0014945,nm0628345
tt0014967,nm0250034
tt0014972,nm0803705
tt0014978,nm0782682
tt0014982,nm0291548
tt0014992,nm0215877
tt0015002,nm0628345
tt0015002,nm0853130
tt0015014,nm0478303
tt0015016,nm0000406
tt0015018,nm0000428
tt0015022,nm0394399
tt0015036,nm0901502
tt0015039,nm0895048
tt0015064,nm0003638
tt0015076,nm0520419
tt0015096,nm0250034
tt0015116,nm0245385
tt0015119,nm0523932
tt0015136,nm0003433
tt0015145,nm0646058
tt0015163,nm0187981
tt0015163,nm0000036
tt0015167,nm0474487
tt0015174,nm0000485
tt0015175,nm0000485
tt0015200,nm0075960
tt0015202,nm0927468
tt0015213,nm0770703
tt0015214,nm0163229
tt0015219,nm0332531
tt0015224,nm0107543
tt0015228,nm0448915
tt0015268,nm0629243
tt0015289,nm0454771
tt0015310,nm0515979
tt0015312,nm0097648
tt0015324,nm0000036
tt0015329,nm0422135
tt0015342,nm0215877
tt0015343,nm0422135
tt0015343,nm0730018
tt0015361,nm0001178
tt0015378,nm0569697
tt0015384,nm0250873
tt0015390,nm0520419
tt0015400,nm0909825
tt0015409,nm0523932
tt0015431,nm0281487
tt0015477,nm0671501
tt0015477,nm0734169
tt0015493,nm0194031
tt0015498,nm0896542
tt0015500,nm0896542
tt0015518,nm0897085
tt0015532,nm0002569
tt0015532,nm0718201
tt0015551,nm0000370
tt0015552,nm0000370
tt0015553,nm0000370
tt0015554,nm0000370
tt0015555,nm0000370
tt0015556,nm0000370
tt0015558,nm0000370
tt0015560,nm0000370
tt0015561,nm0000370
tt0015562,nm0000370
tt0015563,nm0000370
tt0015564,nm0000370
tt0015592,nm0564970
tt0015624,nm0384276
tt0015624,nm0896542
tt0015634,nm0584778
tt0015643,nm0002118
tt0015648,nm0001178
tt0015673,nm0699877
tt0015673,nm0794119
tt0015684,nm0097648
tt0015687,nm0809467
tt0015693,nm0376221
tt0015758,nm0187981
tt0015763,nm0671501
tt0015763,nm0734169
tt0015768,nm0003433
tt0015772,nm0113284
tt0015794,nm0163229
tt0015801,nm0478303
tt0015841,nm0853130
tt0015841,nm0628345
tt0015842,nm0655065
tt0015847,nm0003226
tt0015861,nm0003433
tt0015863,nm0000036
tt0015864,nm0000122
tt0015872,nm0113284
tt0015873,nm0774325
tt0015873,nm0178260
tt0015881,nm0002233
tt0015883,nm0275494
tt0015909,nm0291548
tt0015916,nm0250034
tt0015921,nm0564970
tt0015935,nm0797205
tt0015948,nm0564970
tt0015953,nm0428177
tt0015953,nm0000779
tt0015956,nm0564970
tt0015959,nm0335207
tt0015973,nm0000406
tt0015977,nm0895048
tt0016004,nm0523932
tt0016005,nm0068419
tt0016006,nm0097648
tt0016013,nm0097648
tt0016022,nm0000406
tt0016023,nm0068419
tt0016028,nm0064415
tt0016029,nm0124877
tt0016039,nm0398464
tt0016049,nm0474487
tt0016104,nm0002233
tt0016123,nm0922327
tt0016129,nm0000779
tt0016142,nm0115218
tt0016174,nm0166836
tt0016184,nm0176699
tt0016185,nm0299398
tt0016201,nm0309163
tt0016205,nm0046082
tt0016220,nm0432216
tt0016220,nm0781292
tt0016220,nm0480677
tt0016220,nm0151606
tt0016226,nm0749484
tt0016230,nm0000033
tt0016232,nm0245213
tt0016240,nm0652302
tt0016240,nm0706795
tt0016241,nm0068419
tt0016251,nm0896542
tt0016258,nm0166836
tt0016276,nm0485943
tt0016276,nm0202590
tt0016288,nm0721840
tt0016294,nm0001124
tt0016308,nm0000428
tt0016309,nm0332539
tt0016310,nm0903049
tt0016332,nm0000036
tt0016338,nm0760547
tt0016338,nm0208113
tt0016346,nm0731910
tt0016358,nm0377126
tt0016359,nm0842257
tt0016359,nm0734169
tt0016361,nm0113284
tt0016375,nm0520419
tt0016377,nm0731910
tt0016390,nm0624714
tt0016392,nm0107713
tt0016394,nm0245385
tt0016395,nm0454771
tt0016439,nm0806061
tt0016446,nm0803705
tt0016461,nm0007215
tt0016461,nm0366586
tt0016469,nm0949648
tt0016473,nm0115218
tt0016480,nm0782707
tt0016481,nm0243295
tt0016491,nm0275494
tt0016493,nm0163229
tt0016544,nm0783865
tt0016545,nm0156173
tt0016545,nm0593180
tt0016548,nm0820461
tt0016559,nm0698839
tt0016560,nm0384276
tt0016563,nm0902304
tt0016583,nm0000370
tt0016585,nm0000370
tt0016586,nm0000370
tt0016587,nm0000370
tt0016589,nm0000370
tt0016591,nm0000370
tt0016593,nm0000370
tt0016594,nm0000370
tt0016600,nm0908831
tt0016600,nm0347451
tt0016627,nm0896542
tt0016629,nm0922327
tt0016630,nm0000036
tt0016632,nm0564970
tt0016634,nm0107543
tt0016640,nm0949648
tt0016641,nm0629243
tt0016641,nm0102643
tt0016641,nm0127511
tt0016641,nm0169905
tt0016641,nm0002271
tt0016643,nm0718469
tt0016646,nm0291548
tt0016654,nm0662032
tt0016655,nm0115218
tt0016664,nm0000406
tt0016669,nm0896542
tt0016672,nm0920074
tt0016690,nm0176699
tt0016691,nm0106950
tt0016730,nm0806061
tt0016747,nm0564970
tt0016762,nm0107543
tt0016783,nm0159725
tt0016801,nm0564970
tt0016804,nm0189076
tt0016812,nm0291548
tt0016820,nm0101038
tt0016820,nm0612149
tt0016820,nm0780799
tt0016822,nm0337586
tt0016827,nm0806061
tt0016832,nm0853130
tt0016845,nm0101038
tt0016847,nm0003638
tt0016851,nm0250034
tt0016854,nm0001328
tt0016871,nm0744514
tt0016871,nm0587277
tt0016884,nm0113284
tt0016895,nm0853130
tt0016903,nm0347451
tt0016914,nm0655065
tt0016939,nm0782597
tt0016947,nm0046082
tt0016953,nm0726166
tt0016953,nm0266691
tt0016971,nm0250034
tt0017004,nm0840042
tt0017007,nm0235590
tt0017014,nm0916177
tt0017025,nm0259611
tt0017025,nm0409539
tt0017028,nm0878338
tt0017029,nm0113284
tt0017048,nm0455938
tt0017075,nm0000033
tt0017078,nm0564970
tt0017082,nm0878338
tt0017096,nm0109264
tt0017103,nm0002271
tt0017119,nm0281808
tt0017120,nm0002271
tt0017128,nm0699877
tt0017136,nm0000485
tt0017137,nm0869645
tt0017139,nm0169243
tt0017159,nm0652974
tt0017159,nm0055823
tt0017162,nm0280878
tt0017162,nm0280904
tt0017184,nm0280205
tt0017195,nm0067384
tt0017196,nm0719756
tt0017198,nm0928214
tt0017204,nm0946756
tt0017204,nm0428059
tt0017214,nm0612149
tt0017214,nm0101038
tt0017226,nm0190516
tt0017231,nm0663613
tt0017251,nm0332539
tt0017268,nm0741195
tt0017271,nm0474487
tt0017292,nm0163229
tt0017293,nm0698839
tt0017329,nm0115218
tt0017338,nm0927468
tt0017347,nm0250034
tt0017350,nm0803705
tt0017354,nm0916224
tt0017372,nm0895048
tt0017374,nm0000406
tt0017376,nm0895048
tt0017378,nm0871185
tt0017378,nm0468882
tt0017382,nm0820461
tt0017401,nm0782682
tt0017405,nm0347451
tt0017409,nm0523932
tt0017410,nm0478441
tt0017416,nm0280463
tt0017418,nm0698839
tt0017419,nm0000428
tt0017423,nm0064415
tt0017423,nm0573743
tt0017437,nm0001008
tt0017438,nm0301961
tt0017448,nm0003638
tt0017449,nm0830249
tt0017449,nm0629243
tt0017463,nm0000406
tt0017480,nm0068419
tt0017483,nm0250034
tt0017519,nm0001124
tt0017525,nm0520419
tt0017531,nm0279202
tt0017534,nm0781292
tt0017537,nm0101038
tt0017537,nm0279404
tt0017540,nm0909825
tt0017560,nm0101038
tt0017560,nm0612149
tt0017567,nm0454771
tt0017584,nm0920074
tt0017609,nm0000370
tt0017618,nm0000370
tt0017618,nm0412650
tt0017619,nm0882160
tt0017621,nm0301961
tt0017632,nm0731910
tt0017653,nm0695604
tt0017653,nm0696049
tt0017662,nm0830249
tt0017662,nm0498174
tt0017664,nm0564970
tt0017664,nm0115669
tt0017667,nm0189076
tt0017668,nm0752193
tt0017726,nm0879802
tt0017729,nm0115669
tt0017735,nm0731910
tt0017736,nm0901502
tt0017739,nm0501902
tt0017743,nm0178260
tt0017743,nm0774325
tt0017744,nm0719756
tt0017748,nm0698839
tt0017750,nm0882160
tt0017751,nm0515979
tt0017751,nm0903049
tt0017765,nm0395023
tt0017765,nm0000036
tt0017775,nm0241273
tt0017809,nm0055823
tt0017813,nm0347451
tt0017825,nm0000033
tt0017832,nm0916224
tt0017836,nm0347451
tt0017843,nm0000033
tt0017850,nm0629243
tt0017860,nm0939992
tt0017868,nm0582250
tt0017870,nm0582250
tt0017871,nm0582250
tt0017886,nm0215877
tt0017893,nm0124918
tt0017893,nm0730018
tt0017899,nm0206031
tt0017918,nm0428059
tt0017925,nm0115669
tt0017925,nm0000036
tt0017928,nm0002188
tt0017938,nm0258477
tt0017949,nm0000370
tt0017954,nm0266691
tt0017961,nm0575963
tt0017967,nm0946756
tt0017998,nm0002061
tt0018014,nm0830249
tt0018016,nm0281808
tt0018033,nm0903049
tt0018033,nm0046082
tt0018037,nm0189076
tt0018045,nm0076368
tt0018051,nm0928514
tt0018051,nm0516001
tt0018051,nm0587277
tt0018051,nm0397834
tt0018054,nm0001124
tt0018066,nm0699877
tt0018066,nm0231151
tt0018083,nm0448012
tt0018083,nm0564970
tt0018087,nm0655065
tt0018097,nm0115218
tt0018102,nm0001008
tt0018106,nm0347451
tt0018106,nm0428059
tt0018107,nm0332539
tt0018107,nm0318105
tt0018113,nm0662032
tt0018119,nm0282984
tt0018138,nm0068419
tt0018150,nm0000370
tt0018166,nm0159725
tt0018179,nm0631438
tt0018183,nm0853130
tt0018187,nm0245213
tt0018190,nm0279202
tt0018192,nm0304098
tt0018199,nm0914112
tt0018212,nm0412650
tt0018212,nm0000370
tt0018213,nm0000370
tt0018217,nm0017893
tt0018217,nm0001178
tt0018218,nm0189076
tt0018235,nm0763453
tt0018245,nm0146709
tt0018246,nm0795528
tt0018247,nm0001328
tt0018253,nm0763453
tt0018268,nm0464561
tt0018294,nm0115669
tt0018297,nm0291548
tt0018311,nm0000779
tt0018328,nm0000033
tt0018351,nm0478441
tt0018356,nm0347451
tt0018356,nm0730018
tt0018362,nm0673031
tt0018368,nm0347451
tt0018371,nm0279202
tt0018379,nm0097648
tt0018389,nm0397678
tt0018392,nm0104197
tt0018392,nm0002190
tt0018394,nm0564970
tt0018397,nm0115218
tt0018410,nm0258477
tt0018413,nm0781292
tt0018440,nm0781292
tt0018446,nm0113954
tt0018451,nm0523932
tt0018451,nm0821472
tt0018452,nm0347451
tt0018452,nm0564970
tt0018453,nm0235590
tt0018455,nm0003638
tt0018464,nm0569645
tt0018465,nm0587754
tt0018471,nm0384276
tt0018484,nm0003377
tt0018487,nm0377126
tt0018500,nm0823088
tt0018505,nm0740282
tt0018509,nm0000370
tt0018513,nm0176699
tt0018515,nm0587277
tt0018523,nm0163229
tt0018524,nm0689471
tt0018525,nm0176699
tt0018526,nm0744504
tt0018526,nm0903049
tt0018528,nm0115218
tt0018530,nm0000406
tt0018566,nm0189076
tt0018573,nm0347451
tt0018578,nm0920074
tt0018578,nm0195496
tt0018579,nm0886754
tt0018583,nm0347451
tt0018584,nm0744514
tt0018588,nm0076779
tt0018600,nm0508483
tt0018600,nm0946291
tt0018615,nm0655065
tt0018618,nm0631438
tt0018628,nm0412650
tt0018628,nm0000370
tt0018674,nm0280463
tt0018675,nm0000370
tt0018678,nm0000428
tt0018684,nm0920074
tt0018721,nm0000370
tt0018722,nm0176699
tt0018728,nm0412235
tt0018737,nm0655065
tt0018739,nm0652650
tt0018742,nm0000036
tt0018742,nm0781292
tt0018744,nm0250034
tt0018749,nm0502752
tt0018756,nm0000033
tt0018761,nm0003377
tt0018770,nm0258477
tt0018773,nm0000122
tt0018795,nm0113284
tt0018795,nm0384276
tt0018806,nm0896542
tt0018826,nm0163229
tt0018836,nm0803705
tt0018839,nm0903049
tt0018841,nm0055823
tt0018846,nm0498174
tt0018850,nm0629243
tt0018860,nm0283444
tt0018862,nm0790828
tt0018873,nm0916410
tt0018873,nm0914682
tt0018876,nm0000033
tt0018879,nm0001328
tt0018882,nm0478441
tt0018890,nm0115669
tt0018890,nm0564970
tt0018907,nm0003638
tt0018908,nm0774325
tt0018908,nm0578985
tt0018908,nm0178260
tt0018909,nm0000406
tt0018910,nm0631438
tt0018913,nm0000370
tt0018925,nm0412650
tt0018927,nm0587277
tt0018935,nm0226189
tt0018937,nm0001328
tt0018945,nm0189076
tt0018970,nm0663613
tt0018970,nm0564970
tt0018972,nm0000406
tt0018990,nm0562004
tt0018996,nm0002061
tt0019035,nm0578985
tt0019035,nm0690120
tt0019043,nm0455938
tt0019067,nm0502752
tt0019071,nm0903049
tt0019074,nm0107543
tt0019077,nm0631438
tt0019079,nm0115669
tt0019079,nm0564970
tt0019096,nm0289381
tt0019098,nm0515979
tt0019098,nm0280463
tt0019109,nm0270838
tt0019127,nm0344927
tt0019130,nm0501902
tt0019151,nm0001008
tt0019152,nm0190516
tt0019182,nm0000406
tt0019186,nm0243295
tt0019195,nm0629243
tt0019225,nm0895048
tt0019227,nm0000370
tt0019227,nm0412650
tt0019237,nm0064600
tt0019241,nm0000370
tt0019253,nm0347451
tt0019254,nm0003433
tt0019258,nm0896542
tt0019267,nm0719756
tt0019267,nm0879382
tt0019278,nm0000370
tt0019278,nm0412650
tt0019286,nm0699877
tt0019290,nm0001008
tt0019304,nm0587277
tt0019305,nm0136888
tt0019312,nm0909825
tt0019325,nm0000406
tt0019328,nm0000370
tt0019335,nm0399203
tt0019337,nm0332531
tt0019344,nm0909825
tt0019367,nm0150045
tt0019374,nm0652302
tt0019376,nm0663613
tt0019376,nm0564970
tt0019379,nm0896542
tt0019381,nm0448915
tt0019388,nm0045800
tt0019397,nm0000370
tt0019398,nm0383304
tt0019400,nm0176699
tt0019401,nm0001008
tt0019403,nm0435563
tt0019412,nm0928514
tt0019415,nm0000485
tt0019421,nm0718469
tt0019421,nm0000036
tt0019422,nm0412650
tt0019422,nm0000370
tt0019429,nm0097648
tt0019434,nm0929649
tt0019434,nm0001008
tt0019445,nm0000370
tt0019451,nm0853130
tt0019451,nm0587277
tt0019451,nm0869645
tt0019462,nm0001008
tt0019465,nm0347451
tt0019465,nm0663613
tt0019466,nm0612149
tt0019466,nm0101038
tt0019480,nm0719756
tt0019489,nm0113284
tt0019498,nm0528012
tt0019504,nm0663613
tt0019509,nm0002190
tt0019532,nm0624756
tt0019553,nm0281808
tt0019556,nm0564970
tt0019557,nm0515979
tt0019558,nm0002233
tt0019563,nm0115218
tt0019571,nm0176699
tt0019574,nm0280904
tt0019574,nm0886754
tt0019585,nm0803705
tt0019589,nm0853130
tt0019589,nm0454771
tt0019591,nm0113284
tt0019607,nm0448012
tt0019609,nm0652974
tt0019611,nm0235590
tt0019616,nm0582786
tt0019629,nm0721074
tt0019630,nm0922327
tt0019640,nm0287931
tt0019644,nm0541149
tt0019646,nm0478303
tt0019649,nm0235590
tt0019655,nm0562004
tt0019658,nm0243295
tt0019670,nm0287931
tt0019677,nm0412650
tt0019684,nm0191899
tt0019686,nm0287931
tt0019688,nm0395023
tt0019688,nm0564970
tt0019690,nm0478441
tt0019699,nm0000406
tt0019701,nm0614225
tt0019702,nm0000033
tt0019704,nm0719756
tt0019714,nm0363414
tt0019714,nm0411208
tt0019715,nm0569697
tt0019716,nm0569696
tt0019723,nm0896533
tt0019725,nm0270838
tt0019726,nm0503777
tt0019729,nm0064600
tt0019735,nm0428059
tt0019745,nm0878338
tt0019745,nm0820461
tt0019746,nm0943313
tt0019746,nm0146709
tt0019760,nm0895048
tt0019765,nm0920074
tt0019777,nm0282984
tt0019777,nm0763798
tt0019785,nm0749484
tt0019788,nm0853130
tt0019796,nm0654868
tt0019797,nm0114266
tt0019798,nm0840042
tt0019798,nm0188669
tt0019800,nm0578985
tt0019802,nm0229445
tt0019811,nm0631438
tt0019813,nm0215877
tt0019815,nm0291548
tt0019823,nm0337586
tt0019824,nm0515979
tt0019831,nm0001008
tt0019832,nm0287931
tt0019838,nm0340961
tt0019839,nm0190516
tt0019843,nm0001124
tt0019850,nm0532561
tt0019852,nm0523932
tt0019856,nm0136888
tt0019881,nm0281502
tt0019881,nm1445472
tt0019884,nm0001008
tt0019886,nm0384276
tt0019889,nm0460834
tt0019901,nm0000485
tt0019909,nm0194492
tt0019929,nm0783629
tt0019933,nm0916224
tt0019935,nm0001124
tt0019936,nm0215877
tt0019939,nm0871184
tt0019945,nm0054977
tt0019946,nm0190516
tt0019946,nm0002233
tt0019949,nm0878338
tt0019957,nm0184738
tt0019959,nm0896542
tt0019968,nm0000370
tt0019968,nm0454790
tt0019975,nm0412650
tt0019976,nm0943758
tt0019979,nm0825596
tt0019983,nm0383304
tt0019992,nm0282984
tt0019993,nm0718469
tt0019993,nm0127511
tt0019993,nm0396876
tt0019999,nm0663613
tt0020004,nm0159725
tt0020007,nm0652650
tt0020011,nm0484366
tt0020014,nm0210352
tt0020018,nm0191899
tt0020025,nm0733208
tt0020030,nm0245385
tt0020034,nm0939992
tt0020041,nm0412650
tt0020041,nm0000370
tt0020042,nm0114266
tt0020044,nm0594177
tt0020049,nm0000370
tt0020053,nm0000370
tt0020053,nm0412650
tt0020062,nm0275494
tt0020075,nm0774256
tt0020078,nm0270838
tt0020080,nm0501902
tt0020081,nm0291548
tt0020086,nm0569697
tt0020088,nm0383304
tt0020092,nm0510839
tt0020094,nm0564970
tt0020099,nm0202590
tt0020103,nm0280463
tt0020109,nm0806143
tt0020112,nm0523932
tt0020114,nm0943758
tt0020122,nm0097648
tt0020126,nm0000859
tt0020142,nm0000033
tt0020143,nm0502752
tt0020144,nm0502752
tt0020152,nm0250034
tt0020158,nm0752193
tt0020161,nm0287931
tt0020163,nm0802563
tt0020163,nm0003593
tt0020163,nm0322843
tt0020163,nm0802561
tt0020163,nm0880618
tt0020164,nm0000370
tt0020166,nm0448915
tt0020167,nm0412650
tt0020168,nm0414144
tt0020168,nm0412650
tt0020179,nm0569697
tt0020182,nm0275220
tt0020193,nm0433292
tt0020197,nm0498174
tt0020198,nm0159725
tt0020198,nm0869665
tt0020198,nm0399203
tt0020210,nm0113284
tt0020217,nm0587277
tt0020218,nm0820461
tt0020219,nm0217557
tt0020223,nm0002031
tt0020223,nm0953123
tt0020228,nm0275494
tt0020230,nm0468882
tt0020230,nm0871185
tt0020232,nm0259611
tt0020238,nm0189076
tt0020246,nm0412650
tt0020246,nm0000370
tt0020247,nm0176699
tt0020253,nm0886754
tt0020258,nm0341486
tt0020264,nm0663613
tt0020267,nm0005847
tt0020269,nm0243295
tt0020276,nm0000370
tt0020278,nm0840042
tt0020286,nm0652302
tt0020293,nm0740282
tt0020298,nm0092915
tt0020298,nm0002233
tt0020305,nm0383304
tt0020307,nm0569697
tt0020320,nm0006276
tt0020321,nm0412235
tt0020321,nm0291259
tt0020332,nm0715564
tt0020335,nm0097648
tt0020336,nm0718469
tt0020344,nm0131460
tt0020353,nm0871185
tt0020353,nm0468882
tt0020358,nm0227020
tt0020359,nm0124877
tt0020359,nm0000406
tt0020364,nm0840042
tt0020366,nm0045800
tt0020371,nm0869665
tt0020388,nm0054977
tt0020389,nm0273203
tt0020389,nm0811914
tt0020392,nm0943758
tt0020402,nm0372609
tt0020402,nm0689471
tt0020403,nm0012317
tt0020405,nm0142557
tt0020410,nm0731910
tt0020414,nm0000370
tt0020419,nm0569697
tt0020425,nm0939992
tt0020427,nm0432643
tt0020431,nm0422097
tt0020431,nm0652302
tt0020432,nm0498192
tt0020439,nm0064600
tt0020442,nm0781292
tt0020442,nm0000036
tt0020445,nm0000370
tt0020446,nm0466099
tt0020447,nm0614225
tt0020451,nm0017893
tt0020451,nm0001178
tt0020458,nm0749484
tt0020461,nm0878338
tt0020466,nm0124877
tt0020475,nm0655065
tt0020479,nm0853130
tt0020480,nm0624714
tt0020481,nm0534288
tt0020484,nm0000370
tt0020487,nm0294137
tt0020488,nm0394399
tt0020489,nm0663613
tt0020490,nm0097648
tt0020492,nm0115218
tt0020499,nm0903049
tt0020502,nm0245385
tt0020509,nm0654868
tt0020510,nm0003226
tt0020514,nm0332539
tt0020516,nm0892045
tt0020523,nm0877111
tt0020530,nm0000320
tt0020531,nm0287931
tt0020531,nm0730018
tt0020534,nm0000859
tt0020538,nm0176699
tt0020542,nm0624714
tt0020543,nm0397678
tt0020547,nm0688543
tt0020556,nm0281808
tt0020563,nm0654868
tt0020566,nm0654868
tt0020570,nm0655065
tt0020570,nm0266691
tt0020572,nm0115669
tt0020572,nm0820461
tt0020580,nm0000370
tt0020581,nm0115218
tt0020585,nm0782682
tt0020589,nm0291548
tt0020590,nm0002188
tt0020591,nm0319013
tt0020591,nm0412650
tt0020595,nm0281808
tt0020602,nm0767701
tt0020607,nm0564970
tt0020608,nm0777579
tt0020613,nm0001008
tt0020620,nm0000428
tt0020621,nm0802563
tt0020628,nm0002179
tt0020629,nm0587277
tt0020640,nm0373511
tt0020641,nm0113284
tt0020642,nm0275494
tt0020643,nm0663613
tt0020645,nm0002188
tt0020646,nm0395130
tt0020647,nm0319013
tt0020647,nm0412650
tt0020656,nm0245213
tt0020658,nm0412650
tt0020661,nm0782682
tt0020666,nm0281487
tt0020666,nm0952712
tt0020667,nm0000370
tt0020668,nm0922327
tt0020670,nm0293260
tt0020671,nm0569697
tt0020673,nm0107543
tt0020677,nm0368871
tt0020677,nm0516121
tt0020677,nm0590701
tt0020677,nm0002188
tt0020678,nm0663613
tt0020679,nm0878338
tt0020683,nm0189076
tt0020686,nm0934980
tt0020686,nm0384276
tt0020690,nm0377126
tt0020691,nm0909825
tt0020691,nm0517264
tt0020693,nm0896542
tt0020695,nm0123556
tt0020695,nm0342417
tt0020697,nm0903049
tt0020698,nm0663613
tt0020699,nm0363414
tt0020699,nm0411208
tt0020701,nm0534226
tt0020702,nm0000406
tt0020703,nm0833965
tt0020705,nm0363414
tt0020705,nm0411208
tt0020708,nm0663613
tt0020713,nm0002031
tt0020714,nm0403414
tt0020717,nm0533073
tt0020720,nm0000370
tt0020724,nm0102643
tt0020735,nm0319013
tt0020739,nm0377126
tt0020740,nm0189076
tt0020752,nm0319013
tt0020754,nm0160280
tt0020758,nm0114266
tt0020763,nm0064600
tt0020768,nm0003638
tt0020784,nm0363414
tt0020784,nm0411208
tt0020785,nm0127511
tt0020793,nm0002190
tt0020796,nm0191901
tt0020798,nm0412650
tt0020799,nm0806061
tt0020805,nm0258015
tt0020806,nm0782707
tt0020810,nm0920074
tt0020814,nm0245213
tt0020815,nm0001328
tt0020821,nm0280463
tt0020823,nm0332539
